,id,account_id,dttm,amt
609,573,80,2012-01-05 20:30:11,-798.64
8358,574,91,2012-01-08 03:40:52,-570.28
1133,575,24,2012-01-08 08:10:57,-440.56
8546,576,24,2012-01-09 15:27:11,716.48
8840,577,12,2012-01-09 17:11:01,-6.01
6862,578,80,2012-01-10 12:16:22,429.04
9961,579,98,2012-01-10 12:42:47,47.51
4397,580,80,2012-01-10 16:36:12,484.72
6707,581,24,2012-01-11 06:44:21,-957.19
5824,582,71,2012-01-11 22:54:39,930.83
7433,583,80,2012-01-12 06:08:49,-961.42
1692,584,12,2012-01-13 02:51:59,580.73
1648,585,24,2012-01-13 06:31:12,-31.32
2268,586,24,2012-01-13 07:03:07,650.28
3839,587,12,2012-01-13 20:53:39,-440.59
3516,588,80,2012-01-13 21:07:59,-783.07
18,589,19,2012-01-14 00:00:00,0.0
2819,590,80,2012-01-15 09:15:08,-789.67
182,591,24,2012-01-15 09:56:34,296.45
7959,592,80,2012-01-15 14:45:10,317.04
6678,593,13,2012-01-15 22:33:02,-441.78
4476,594,87,2012-01-15 23:00:50,471.15
4078,595,80,2012-01-15 23:40:10,-191.46
212,596,80,2012-01-16 10:38:45,-771.17
8340,597,24,2012-01-18 07:56:59,-165.88
1886,598,87,2012-01-18 12:58:53,-749.15
1525,599,24,2012-01-19 05:38:22,-135.2
5873,600,80,2012-01-19 07:50:34,-946.45
2274,601,80,2012-01-19 11:58:32,422.45
4302,602,80,2012-01-19 16:45:50,295.62
180,603,80,2012-01-19 22:23:16,-746.79
6285,604,24,2012-01-20 11:04:57,763.7
6894,605,80,2012-01-20 23:26:55,-374.57
8674,606,80,2012-01-21 17:07:31,490.41
9740,607,87,2012-01-21 18:32:42,-287.47
3923,608,80,2012-01-22 08:53:10,691.31
3034,609,24,2012-01-22 20:48:14,-584.9
7881,610,80,2012-01-23 04:32:52,-187.71
4495,611,80,2012-01-23 05:13:16,168.47
6374,612,24,2012-01-23 10:53:38,101.46
6278,613,24,2012-01-23 16:59:53,-373.03
4648,614,24,2012-01-23 17:37:29,640.33
10018,615,71,2012-01-23 23:58:33,-256.76
2663,616,80,2012-01-25 18:55:56,-313.99
5967,617,13,2012-01-26 05:00:42,-230.19
8111,618,80,2012-01-26 14:07:43,908.15
2870,619,80,2012-01-27 08:03:48,614.52
4859,620,87,2012-01-27 10:57:35,507.96
8952,621,87,2012-01-27 21:28:54,-667.33
1139,622,80,2012-01-27 22:18:06,294.7
1807,623,19,2012-01-27 23:40:17,57.47
846,624,91,2012-01-31 01:45:55,-195.06
7412,625,80,2012-01-31 10:25:55,293.44
4791,626,50,2012-01-31 19:33:46,-858.17
8867,627,69,2012-01-31 21:29:55,387.79
1839,628,87,2012-01-31 23:33:46,534.25
6879,629,12,2012-02-01 13:37:03,-219.9
8234,630,80,2012-02-02 06:07:10,798.28
3187,631,24,2012-02-02 13:06:48,-514.72
474,632,19,2012-02-02 13:46:29,955.94
7765,633,24,2012-02-02 18:30:48,907.27
547,634,80,2012-02-03 00:48:39,-734.44
6971,635,91,2012-02-03 04:43:42,469.25
5977,636,80,2012-02-03 05:21:08,-995.46
9676,637,87,2012-02-03 09:21:59,-914.25
9923,638,80,2012-02-03 15:16:20,554.34
3009,639,80,2012-02-03 22:27:53,-493.17
2984,640,80,2012-02-03 23:06:43,998.53
2010,641,80,2012-02-04 05:44:02,728.29
4009,642,24,2012-02-04 07:04:26,290.98
4933,643,12,2012-02-04 18:11:39,-414.53
361,644,24,2012-02-04 18:34:56,899.08
8962,645,74,2012-02-04 18:42:55,950.96
9701,646,80,2012-02-05 03:37:05,-536.44
112,647,80,2012-02-05 06:53:01,-707.89
6718,648,91,2012-02-05 07:30:58,338.77
1534,649,86,2012-02-05 10:28:08,567.17
879,650,87,2012-02-05 13:21:27,310.7
3624,651,24,2012-02-06 01:09:34,551.2
7905,652,80,2012-02-06 12:19:47,771.53
2720,653,27,2012-02-06 17:32:35,137.75
3160,654,80,2012-02-06 21:53:57,-605.88
3526,655,80,2012-02-07 01:42:41,-301.92
1332,656,24,2012-02-07 05:55:50,329.64
4951,657,80,2012-02-07 07:48:06,-683.16
5408,658,71,2012-02-07 21:45:32,-644.26
116,659,80,2012-02-07 22:45:30,-466.61
4141,660,24,2012-02-09 03:37:48,-60.48
380,661,91,2012-02-09 06:47:33,84.38
1852,662,87,2012-02-09 13:26:03,555.63
7589,663,12,2012-02-10 04:40:04,-337.91
8994,664,24,2012-02-10 11:14:07,-599.58
4430,665,24,2012-02-10 11:55:08,-592.41
716,666,28,2012-02-10 16:56:15,-910.63
1477,667,20,2012-02-10 20:02:21,58.37
1544,668,80,2012-02-11 06:47:54,528.91
881,669,91,2012-02-11 15:29:04,-178.7
8570,670,27,2012-02-11 21:05:35,300.91
5490,671,71,2012-02-11 23:01:40,265.16
2402,672,80,2012-02-12 15:19:55,-76.55
2382,673,12,2012-02-12 16:05:26,-885.69
6449,674,24,2012-02-13 02:27:06,-185.0
1221,675,24,2012-02-13 06:07:22,204.79
5451,676,12,2012-02-13 15:12:22,436.56
245,677,80,2012-02-13 20:28:36,-214.11
2806,678,71,2012-02-14 21:31:20,-208.13
9332,679,71,2012-02-15 12:17:18,389.58
5491,680,86,2012-02-15 15:08:10,6.71
3909,681,76,2012-02-15 17:30:17,186.94
7335,682,20,2012-02-17 19:41:20,724.54
7099,683,71,2012-02-17 20:32:48,298.6
7659,684,80,2012-02-20 00:50:25,-105.74
3656,685,19,2012-02-20 14:24:55,125.83
3843,686,50,2012-02-20 18:18:13,-304.21
3472,687,24,2012-02-21 01:42:44,-999.28
8936,688,80,2012-02-21 07:18:41,-434.73
8379,689,12,2012-02-21 07:28:48,-933.62
6480,690,80,2012-02-21 15:49:23,241.55
9685,691,24,2012-02-22 14:54:18,-260.41
4615,692,74,2012-02-23 08:19:58,-421.45
921,693,12,2012-02-23 13:42:44,404.59
6554,694,80,2012-02-23 18:07:28,-364.78
7522,695,20,2012-02-23 19:04:41,-64.19
9440,696,91,2012-02-24 04:41:24,709.94
2138,697,80,2012-02-25 07:27:44,49.92
3167,698,71,2012-02-25 09:17:25,-569.74
6639,699,20,2012-02-25 21:39:23,-9.07
2579,700,24,2012-02-26 02:35:03,119.79
2212,701,71,2012-02-26 08:00:37,352.52
1726,702,19,2012-02-26 11:05:37,-615.92
6334,703,80,2012-02-26 22:05:27,-289.32
8079,704,80,2012-02-27 04:47:13,128.75
9376,705,24,2012-02-27 06:51:29,-26.41
9779,706,80,2012-02-27 18:58:14,930.58
4607,707,80,2012-02-27 21:10:02,-28.16
3503,708,71,2012-02-27 21:50:22,-249.56
53,709,54,2012-02-28 00:00:00,0.0
4006,710,80,2012-02-28 03:36:25,123.61
7391,711,24,2012-02-28 06:15:33,-169.89
4419,712,80,2012-02-28 06:45:05,848.66
1697,713,80,2012-02-28 17:00:08,-720.26
5730,714,71,2012-02-28 22:23:55,133.87
6169,715,80,2012-02-29 05:45:41,70.54
331,716,24,2012-02-29 06:55:48,77.45
917,717,24,2012-02-29 14:19:29,622.48
2288,718,19,2012-03-01 01:34:52,-116.14
3016,719,24,2012-03-01 02:47:29,540.55
3804,720,24,2012-03-01 13:08:07,-667.27
5201,721,80,2012-03-02 02:18:42,-148.8
4246,722,24,2012-03-02 18:21:25,-373.04
1062,723,24,2012-03-02 20:52:10,248.72
10089,724,80,2012-03-03 03:11:50,483.68
4956,725,80,2012-03-03 10:22:00,-698.58
5352,726,80,2012-03-03 10:24:20,31.62
4297,727,80,2012-03-03 23:43:01,-205.7
3808,728,80,2012-03-04 00:56:01,-983.21
1977,729,80,2012-03-04 04:53:06,-227.93
8638,730,80,2012-03-04 07:03:03,734.33
5982,731,86,2012-03-04 09:23:59,396.56
9700,732,80,2012-03-04 20:15:26,-80.83
4798,733,71,2012-03-04 21:15:01,-649.71
10009,734,86,2012-03-05 15:27:33,555.33
5546,735,80,2012-03-05 23:46:53,632.83
2159,736,80,2012-03-06 08:49:29,-749.76
1197,737,71,2012-03-07 02:05:03,-990.03
4166,738,20,2012-03-07 12:07:08,-563.65
9931,739,80,2012-03-07 12:44:17,-726.94
1154,740,24,2012-03-07 13:05:34,814.01
6565,741,12,2012-03-07 18:05:59,-419.79
2888,742,80,2012-03-08 10:08:48,-618.9
8181,743,24,2012-03-08 13:15:32,-707.64
7949,744,24,2012-03-08 18:04:02,82.16
6086,745,87,2012-03-08 18:18:29,-927.55
7486,746,54,2012-03-08 21:06:45,-39.81
3102,747,24,2012-03-09 01:49:54,323.32
5262,748,54,2012-03-09 09:13:47,-586.54
2896,749,80,2012-03-09 21:33:10,197.77
1273,750,24,2012-03-09 23:48:16,-405.46
2176,751,87,2012-03-10 02:55:08,452.77
6054,752,24,2012-03-10 10:51:46,808.56
5019,753,19,2012-03-10 11:00:59,-884.2
5577,754,80,2012-03-10 17:39:54,-505.47
8744,755,19,2012-03-10 19:16:42,-945.91
5761,756,80,2012-03-11 01:18:26,420.82
2340,757,80,2012-03-11 15:21:37,930.62
674,758,80,2012-03-11 17:46:03,415.79
1720,759,80,2012-03-11 23:09:50,163.66
6584,760,91,2012-03-13 11:25:42,-25.55
3072,761,98,2012-03-15 02:30:30,-449.67
956,762,24,2012-03-15 09:16:36,585.66
6296,763,24,2012-03-15 20:40:21,384.86
2536,764,24,2012-03-15 23:09:58,285.03
214,765,19,2012-03-16 00:12:25,948.57
2717,766,13,2012-03-18 02:07:37,159.38
1743,767,24,2012-03-18 20:01:20,-694.59
7988,768,12,2012-03-18 20:33:43,197.55
247,769,12,2012-03-18 22:04:58,801.16
8722,770,91,2012-03-19 22:40:31,-688.97
6637,771,28,2012-03-20 05:06:22,642.82
756,772,12,2012-03-21 07:06:20,-5.07
3840,773,86,2012-03-21 08:28:24,995.61
9536,774,13,2012-03-23 19:14:59,242.07
6340,775,71,2012-03-24 02:01:14,524.07
1776,776,20,2012-03-25 16:11:09,308.62
8807,777,87,2012-03-25 23:08:04,-829.37
1097,778,86,2012-03-26 12:57:00,-91.13
7865,779,24,2012-03-26 17:10:32,-31.8
9835,780,19,2012-03-27 07:13:52,304.82
2341,781,87,2012-03-27 11:37:16,-87.76
6234,782,86,2012-03-27 12:27:35,425.05
6730,783,24,2012-03-28 15:35:47,844.83
3350,784,24,2012-03-28 18:11:51,-332.85
3490,785,91,2012-03-30 07:29:13,236.36
349,786,13,2012-03-30 11:12:44,573.97
3910,787,24,2012-03-30 13:44:14,763.87
7871,788,54,2012-03-30 21:33:22,177.65
6254,789,13,2012-04-01 07:29:34,-1.59
4021,790,24,2012-04-01 15:25:17,-121.61
3241,791,24,2012-04-03 02:49:40,-555.81
1680,792,54,2012-04-03 15:29:38,-750.52
1155,793,50,2012-04-03 20:07:00,354.06
8371,794,87,2012-04-03 23:29:12,-997.72
4518,795,87,2012-04-04 05:58:15,322.43
8389,796,19,2012-04-04 18:01:36,-687.71
350,797,12,2012-04-05 16:57:17,559.91
4580,798,54,2012-04-05 18:36:48,307.84
3277,799,24,2012-04-06 03:15:37,250.07
9451,800,19,2012-04-07 05:47:49,698.55
4882,801,13,2012-04-09 09:11:59,-371.01
7811,802,86,2012-04-10 11:20:08,835.4
3650,803,27,2012-04-10 12:50:21,242.88
1560,804,28,2012-04-10 20:46:25,783.67
9802,805,76,2012-04-11 07:10:24,219.23
3126,806,87,2012-04-11 16:11:27,-87.09
3006,807,12,2012-04-13 18:22:23,-894.63
1980,808,86,2012-04-14 00:50:49,816.83
101,809,98,2012-04-14 02:50:30,826.16
5205,810,87,2012-04-14 21:28:03,595.02
3266,811,12,2012-04-15 06:44:05,228.39
6732,812,91,2012-04-16 03:56:55,9.96
3611,813,12,2012-04-16 09:52:59,-364.81
1059,814,54,2012-04-17 03:48:22,-334.31
8510,815,28,2012-04-17 21:43:08,0.14
3851,816,13,2012-04-18 09:33:11,-445.27
243,817,19,2012-04-19 03:33:32,649.23
9181,818,87,2012-04-19 16:10:13,-153.61
959,819,74,2012-04-24 02:24:01,-275.75
3431,820,87,2012-04-25 02:37:00,-266.47
2746,821,13,2012-04-26 19:56:37,525.72
8289,822,76,2012-04-27 16:22:58,889.59
7822,823,87,2012-04-27 17:04:23,740.25
2745,824,13,2012-04-29 00:20:03,333.12
5496,825,76,2012-04-29 03:52:46,-19.46
5257,826,13,2012-04-30 17:49:55,594.43
1398,827,87,2012-05-03 19:44:03,-429.68
5212,828,50,2012-05-04 04:26:22,-33.5
419,829,19,2012-05-04 09:19:52,801.17
37,830,38,2012-05-05 00:00:00,0.0
4161,831,13,2012-05-05 11:14:35,388.45
1099,832,13,2012-05-05 21:26:44,952.7
7078,833,71,2012-05-06 19:41:04,572.18
8368,834,13,2012-05-08 11:48:52,-415.48
8492,835,91,2012-05-08 16:41:16,369.97
6743,836,19,2012-05-09 07:03:39,952.14
4834,837,38,2012-05-09 11:02:49,518.61
4240,838,71,2012-05-11 01:44:17,-793.83
2230,839,19,2012-05-12 00:54:26,358.07
5823,840,13,2012-05-12 15:24:28,-812.58
3558,841,54,2012-05-13 08:55:27,701.16
6058,842,19,2012-05-13 13:03:41,332.45
265,843,19,2012-05-13 18:18:36,-986.09
7329,844,28,2012-05-13 21:46:40,646.58
1186,845,13,2012-05-15 08:11:34,599.42
3631,846,19,2012-05-15 10:08:18,-138.6
2190,847,76,2012-05-16 18:45:21,-761.5
5429,848,20,2012-05-17 13:16:40,-648.64
122,849,87,2012-05-17 22:35:39,865.01
7172,850,76,2012-05-18 12:54:03,891.35
1582,851,54,2012-05-18 23:44:37,382.87
8622,852,50,2012-05-20 02:55:59,-900.78
205,853,13,2012-05-20 10:37:25,-513.92
2318,854,91,2012-05-20 10:52:33,882.19
6798,855,87,2012-05-20 16:06:38,466.45
3822,856,13,2012-05-21 04:43:44,-105.71
5073,857,19,2012-05-21 18:17:16,27.63
5338,858,19,2012-05-22 08:29:01,117.1
2065,859,71,2012-05-22 23:03:54,-29.71
870,860,13,2012-05-24 03:15:38,566.14
1081,861,71,2012-05-24 19:17:44,422.35
8205,862,91,2012-05-26 09:29:32,951.46
8703,863,87,2012-05-26 19:30:59,859.05
2432,864,54,2012-05-29 04:04:55,78.06
9657,865,87,2012-05-29 08:59:03,-931.05
5054,866,87,2012-05-29 17:45:40,-8.16
8664,867,13,2012-05-30 21:06:40,-576.61
3745,868,71,2012-06-01 12:45:29,-525.16
4532,869,54,2012-06-01 17:23:30,520.28
5869,870,98,2012-06-02 07:03:48,207.34
7926,871,20,2012-06-02 22:38:30,564.01
9322,872,69,2012-06-04 02:21:01,746.71
7190,873,74,2012-06-04 05:52:58,632.46
7005,874,76,2012-06-05 09:24:47,-605.72
5103,875,74,2012-06-05 23:50:31,-679.83
7407,876,87,2012-06-06 09:05:40,735.44
4109,877,54,2012-06-06 23:38:40,-253.77
6335,878,50,2012-06-07 03:23:48,-104.98
382,879,19,2012-06-08 05:02:01,324.66
7600,880,13,2012-06-11 03:45:54,-431.55
9162,881,50,2012-06-11 14:28:38,17.63
7855,882,86,2012-06-11 14:43:36,-902.04
3112,883,87,2012-06-12 01:36:36,857.51
6954,884,71,2012-06-14 00:47:08,-620.06
3640,885,71,2012-06-14 01:41:23,-470.08
1942,886,74,2012-06-17 00:18:33,710.63
7356,887,28,2012-06-18 11:41:01,520.79
5801,888,86,2012-06-19 22:05:52,-694.94
3276,889,87,2012-06-20 22:13:16,71.7
3787,890,54,2012-06-20 23:24:31,328.84
7283,891,13,2012-06-21 00:17:59,-360.47
5808,892,76,2012-06-21 23:37:45,405.84
9159,893,87,2012-06-23 14:35:51,674.65
4918,894,54,2012-06-23 20:58:26,-232.48
2996,895,87,2012-06-25 11:55:54,-919.12
6373,896,19,2012-06-26 18:44:36,6.62
9019,897,98,2012-06-26 18:47:51,-465.23
6041,898,19,2012-06-28 01:28:34,-954.09
2226,899,19,2012-06-28 10:08:25,817.04
2068,900,91,2012-06-29 06:52:29,-490.46
9682,901,76,2012-06-29 09:28:04,513.72
1607,902,38,2012-06-29 15:44:56,553.78
7188,903,54,2012-06-30 05:55:28,248.65
6920,904,98,2012-06-30 20:32:20,-768.16
1455,905,71,2012-07-01 23:32:48,-243.23
4475,906,87,2012-07-02 21:40:58,142.88
7436,907,38,2012-07-03 10:47:50,-954.34
175,908,87,2012-07-03 22:03:46,863.32
6671,909,19,2012-07-05 12:13:32,350.27
2407,910,19,2012-07-06 08:55:29,573.38
5435,911,38,2012-07-06 11:00:55,249.37
1065,912,38,2012-07-06 23:50:22,171.44
2171,913,76,2012-07-07 21:36:34,-64.08
8002,914,87,2012-07-08 15:29:24,431.62
7481,915,38,2012-07-08 16:37:19,-81.96
2519,916,13,2012-07-10 15:18:58,757.07
3551,917,71,2012-07-10 18:50:18,356.68
8105,918,28,2012-07-11 20:05:10,710.25
2264,919,19,2012-07-11 20:37:09,424.85
9539,920,54,2012-07-12 17:43:30,-758.9
8030,921,87,2012-07-15 17:33:36,-437.61
6574,922,50,2012-07-15 23:21:15,754.18
7240,923,28,2012-07-16 13:43:47,858.92
1427,924,13,2012-07-16 17:33:19,423.04
5726,925,76,2012-07-17 02:36:05,-207.62
5955,926,19,2012-07-17 08:05:23,-886.06
2577,927,13,2012-07-17 18:54:55,-899.22
4543,928,69,2012-07-18 17:58:56,277.19
6327,929,13,2012-07-19 22:57:16,-445.08
69,930,70,2012-07-20 00:00:00,0.0
3849,931,87,2012-07-21 04:55:43,222.06
8435,932,20,2012-07-21 17:56:15,-75.62
8261,933,54,2012-07-23 13:25:41,-770.79
653,934,70,2012-07-24 09:57:01,-622.49
4234,935,70,2012-07-24 16:04:29,-927.71
3866,936,70,2012-07-26 00:43:00,514.83
948,937,38,2012-07-26 09:39:30,-494.21
6910,938,54,2012-07-27 15:52:48,-393.87
8697,939,38,2012-07-28 15:37:41,-291.88
1836,940,70,2012-07-29 05:48:14,-932.07
7305,941,91,2012-07-29 10:13:48,904.56
8242,942,87,2012-07-29 11:10:59,976.17
1181,943,98,2012-07-29 15:55:45,699.5
1934,944,70,2012-07-30 09:28:54,737.34
9309,945,70,2012-07-31 12:55:09,-493.76
7336,946,91,2012-07-31 22:28:00,350.01
2509,947,71,2012-08-01 06:17:11,710.39
7774,948,71,2012-08-02 00:41:29,537.66
2408,949,20,2012-08-02 03:39:00,-712.73
6860,950,86,2012-08-02 18:21:09,171.46
5641,951,70,2012-08-04 15:05:20,965.7
6001,952,98,2012-08-05 00:54:41,785.91
5547,953,74,2012-08-05 07:09:15,917.55
8591,954,71,2012-08-05 14:14:51,511.16
4216,955,98,2012-08-05 20:44:04,666.96
88,956,89,2012-08-06 00:00:00,0.0
8777,957,91,2012-08-08 19:16:46,326.31
545,958,19,2012-08-08 20:40:53,-344.5
2308,959,87,2012-08-10 00:55:36,-730.04
5500,960,54,2012-08-10 02:16:57,-315.63
95,961,96,2012-08-11 00:00:00,0.0
864,962,71,2012-08-11 04:44:35,238.71
9842,963,70,2012-08-12 03:16:45,108.14
1331,964,13,2012-08-12 05:10:32,-232.27
6517,965,71,2012-08-13 00:42:37,-91.66
1811,966,19,2012-08-13 09:32:52,-989.03
5327,967,87,2012-08-13 22:41:39,-995.03
9084,968,87,2012-08-14 07:08:58,318.74
9690,969,70,2012-08-14 10:47:05,306.46
968,970,71,2012-08-15 09:52:27,-132.89
4704,971,87,2012-08-17 05:10:34,219.5
9873,972,87,2012-08-21 15:37:39,338.2
9556,973,71,2012-08-22 05:46:27,-623.24
2319,974,76,2012-08-22 08:23:17,-112.73
7490,975,76,2012-08-23 18:59:07,504.23
2241,976,13,2012-08-23 21:15:09,519.38
1637,977,38,2012-08-24 07:56:21,815.74
3816,978,91,2012-08-24 12:24:40,-570.0
9811,979,54,2012-08-24 14:46:55,-860.04
4442,980,19,2012-08-24 19:34:18,72.0
1310,981,27,2012-08-26 07:31:45,909.58
1095,982,87,2012-08-26 20:28:21,565.52
2611,983,19,2012-08-27 06:36:18,0.46
9356,984,54,2012-08-27 20:47:08,23.66
6983,985,54,2012-08-28 01:03:08,22.84
5161,986,87,2012-08-28 06:01:51,860.12
3593,987,19,2012-08-28 16:34:01,721.66
6229,988,70,2012-08-28 19:12:47,-15.1
723,989,54,2012-08-28 23:16:13,614.08
589,990,50,2012-08-29 11:30:03,50.97
3374,991,19,2012-08-30 20:12:46,212.5
896,992,20,2012-08-31 17:38:00,-558.76
9659,993,71,2012-09-02 14:37:12,345.35
4736,994,87,2012-09-03 07:15:32,-51.39
9304,995,87,2012-09-03 08:07:57,127.27
2878,996,87,2012-09-03 15:28:27,726.51
2684,997,69,2012-09-05 14:27:40,-79.47
1431,998,87,2012-09-06 06:51:05,125.91
1945,999,19,2012-09-08 06:56:44,-832.56
3172,1000,19,2012-09-12 11:55:52,435.43
6441,1001,71,2012-09-13 04:43:19,83.71
8455,1002,69,2012-09-13 07:07:24,502.24
351,1003,50,2012-09-13 23:03:52,351.29
4896,1004,71,2012-09-14 05:07:01,820.1
6497,1005,86,2012-09-14 08:25:45,883.02
6815,1006,19,2012-09-16 16:48:48,-590.94
9000,1007,91,2012-09-16 21:08:59,344.43
5337,1008,19,2012-09-17 14:04:01,-71.18
166,1009,98,2012-09-17 17:55:51,330.41
4732,1010,54,2012-09-17 22:19:39,928.02
1944,1011,87,2012-09-20 01:07:03,-286.57
3223,1012,86,2012-09-20 19:03:41,-99.69
1910,1013,28,2012-09-21 04:56:26,-49.8
1489,1014,70,2012-09-22 11:22:18,424.91
4536,1015,86,2012-09-23 14:23:10,-590.23
5238,1016,54,2012-09-23 22:52:52,31.89
9600,1017,89,2012-09-24 10:31:00,10.72
3082,1018,71,2012-09-24 17:57:13,-924.51
9246,1019,98,2012-09-25 01:26:15,432.26
7123,1020,71,2012-09-25 05:07:05,-198.85
8394,1021,50,2012-09-26 14:09:20,-368.63
7314,1022,70,2012-09-29 03:09:24,-173.68
9325,1023,19,2012-09-29 22:06:31,-181.97
4231,1024,76,2012-09-30 12:07:23,-973.42
5483,1025,91,2012-09-30 14:03:33,420.38
3473,1026,19,2012-10-01 05:49:58,304.95
10088,1027,13,2012-10-01 12:08:03,-941.41
6575,1028,76,2012-10-01 19:11:15,603.55
8411,1029,70,2012-10-02 09:15:00,-790.05
5581,1030,70,2012-10-02 16:18:08,95.7
6,1031,7,2012-10-03 00:00:00,0.0
2515,1032,87,2012-10-03 04:23:52,-12.52
4919,1033,20,2012-10-03 21:33:57,103.26
8345,1034,7,2012-10-04 00:28:26,106.96
8635,1035,70,2012-10-04 10:31:37,-404.56
4831,1036,74,2012-10-08 09:33:41,-507.0
1965,1037,87,2012-10-09 15:11:46,639.03
2119,1038,70,2012-10-09 17:21:14,-225.87
9750,1039,87,2012-10-10 12:44:14,-950.01
4328,1040,19,2012-10-11 10:20:35,-881.35
3974,1041,19,2012-10-13 02:12:36,932.92
2307,1042,13,2012-10-13 16:42:58,307.04
9360,1043,86,2012-10-13 21:23:08,654.68
7650,1044,76,2012-10-13 21:47:11,-198.73
1988,1045,71,2012-10-14 00:30:10,374.1
772,1046,13,2012-10-14 15:33:27,-637.23
3632,1047,87,2012-10-15 06:05:52,540.97
4190,1048,28,2012-10-15 15:12:55,-741.16
9854,1049,70,2012-10-15 23:12:59,-790.57
9987,1050,54,2012-10-16 23:12:17,-78.82
2554,1051,7,2012-10-17 10:42:06,806.83
8022,1052,7,2012-10-17 22:59:50,29.09
3525,1053,13,2012-10-20 09:49:41,-647.99
2194,1054,98,2012-10-21 06:08:00,-567.8
9156,1055,7,2012-10-21 09:08:26,-246.83
1712,1056,76,2012-10-22 02:42:11,458.91
6775,1057,71,2012-10-22 04:39:20,-782.17
880,1058,70,2012-10-22 06:58:15,498.26
1885,1059,7,2012-10-22 22:15:40,-516.49
458,1060,19,2012-10-23 01:50:13,-108.16
7183,1061,71,2012-10-23 20:52:47,542.9
1781,1062,86,2012-10-24 06:52:03,-932.77
6629,1063,70,2012-10-24 11:20:32,-312.8
1039,1064,96,2012-10-24 21:49:28,-245.79
1098,1065,89,2012-10-25 02:12:10,43.72
6020,1066,13,2012-10-26 03:00:46,196.28
270,1067,91,2012-10-26 09:23:42,463.89
4652,1068,28,2012-10-27 21:36:51,389.23
2737,1069,96,2012-10-28 21:36:16,-853.91
481,1070,13,2012-10-29 19:44:16,-18.2
2733,1071,38,2012-11-01 19:21:08,-827.23
7718,1072,54,2012-11-01 22:27:59,819.63
2493,1073,96,2012-11-02 05:27:14,-919.02
9859,1074,19,2012-11-02 18:25:29,-335.0
1022,1075,70,2012-11-05 03:09:16,853.45
6081,1076,7,2012-11-05 04:45:34,669.52
8886,1077,19,2012-11-05 13:30:09,-0.82
7816,1078,50,2012-11-05 13:55:54,-936.86
6469,1079,38,2012-11-08 07:29:43,-190.92
4210,1080,91,2012-11-10 02:11:11,-767.62
6016,1081,70,2012-11-11 17:23:49,498.88
4807,1082,70,2012-11-11 20:48:12,836.31
9055,1083,54,2012-11-12 08:29:14,-44.05
8937,1084,70,2012-11-12 08:55:23,409.42
1407,1085,54,2012-11-12 17:20:23,266.39
9086,1086,96,2012-11-12 20:36:55,-81.93
8065,1087,87,2012-11-14 04:59:25,596.14
385,1088,54,2012-11-14 14:13:40,300.94
1231,1089,69,2012-11-15 06:52:33,-486.46
6083,1090,54,2012-11-16 05:08:19,-274.51
7628,1091,13,2012-11-16 19:14:13,171.17
1507,1092,70,2012-11-17 02:02:06,-414.15
7339,1093,19,2012-11-17 02:37:07,-311.58
107,1094,7,2012-11-18 06:51:30,-332.19
7489,1095,19,2012-11-18 14:43:22,136.65
64,1096,65,2012-11-19 00:00:00,0.0
9540,1097,19,2012-11-19 07:28:07,-400.52
5294,1098,70,2012-11-20 02:17:18,577.86
115,1099,19,2012-11-21 16:51:51,413.45
6835,1100,27,2012-11-21 22:03:18,622.92
2410,1101,70,2012-11-22 04:13:04,7.44
1992,1102,65,2012-11-22 04:43:21,491.89
4752,1103,7,2012-11-23 10:33:01,-466.82
3668,1104,50,2012-11-23 23:59:54,-61.5
8112,1105,96,2012-11-25 07:17:34,-54.54
3561,1106,54,2012-11-28 07:36:36,384.99
3812,1107,87,2012-11-29 07:18:01,-210.25
5849,1108,7,2012-11-30 02:06:51,969.44
6825,1109,7,2012-11-30 15:39:43,24.17
302,1110,19,2012-12-01 03:27:52,938.52
2453,1111,91,2012-12-01 14:25:51,-777.85
6345,1112,65,2012-12-02 22:04:14,543.02
8790,1113,71,2012-12-02 22:51:12,-975.86
3917,1114,7,2012-12-03 04:50:33,-667.93
626,1115,13,2012-12-03 14:31:37,697.05
3157,1116,19,2012-12-03 22:11:21,-773.55
1873,1117,19,2012-12-05 03:01:39,-14.54
5447,1118,87,2012-12-05 10:03:00,533.42
2593,1119,54,2012-12-06 01:48:28,-80.71
9609,1120,70,2012-12-06 02:13:58,299.75
9061,1121,87,2012-12-07 02:54:52,941.01
2609,1122,98,2012-12-07 18:05:04,-847.27
3368,1123,65,2012-12-08 00:31:39,-918.94
6048,1124,13,2012-12-08 12:53:19,-489.54
2584,1125,7,2012-12-08 14:47:28,-783.8
2424,1126,98,2012-12-09 14:59:23,-36.39
6912,1127,50,2012-12-10 07:49:11,734.93
6610,1128,86,2012-12-10 23:07:33,-923.4
6199,1129,7,2012-12-11 09:29:46,997.54
2019,1130,98,2012-12-11 11:00:21,-756.39
5619,1131,89,2012-12-13 01:30:52,-885.39
3242,1132,19,2012-12-15 08:01:33,-678.14
236,1133,71,2012-12-17 05:59:54,-80.19
4509,1134,27,2012-12-17 18:47:43,-895.22
993,1135,7,2012-12-19 04:49:59,414.0
5290,1136,71,2012-12-19 07:58:49,-641.44
4137,1137,7,2012-12-19 22:11:42,-586.58
2478,1138,7,2012-12-20 05:21:58,-775.23
3996,1139,70,2012-12-21 17:06:01,160.55
9174,1140,69,2012-12-21 23:40:00,666.02
